gid_B73	n_mu	mid	sids	fam	fam_size	fam_idx	gid_W22	map_type	impact	eff	TF45	n.tgt	m.drc	tf.type	eQTL	B_Embryo	B_Endosperm	B_Internode	B_Leaf10	B_Root	B_Shoot	P_Embryo	P_Endosperm	P_Internode	P_Leaf10	P_Root	P_Shoot	W_Embryo	W_Endosperm	W_Internode	W_Leaf10	W_Root	W_Shoot	max_W22_exp
Zm00001d046564	2	mu1016837|mu1075716	UFMu-01110,UFMu-01790|UFMu-05735	bZIP	128	107	Zm00004b032884	One-to-One	moderate	missense_variant	FALSE	0	NA	NA	li2013	1.5	4.9	1.9	6.2	8.0	7.6	1.4	2.0	2.2	4.9	4.8	5.7	2.9	1.2	1.5	7.9	8.1	6.5	8.1
Zm00001d046568	3	mu1022408|mu1050134|mu1079084	UFMu-02006,UFMu-07565|UFMu-06414|UFMu-09036	TALE	28	25	Zm00004b032885	One-to-One	low	synonymous_variant	FALSE	2	-1	repr		36.1	39.5	116.6	210.1	58.9	89.7	34.5	45.7	124.3	184.1	89.0	130.4	40.2	63.6	176.8	87.6	90.6	121.6	90.6
Zm00001d046621	1	mu1054922	UFMu-06724	AP2	28	25	Zm00004b032929	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		0.1	0.0	0.0	1.3	0.1	33.7	0.5	0.0	0.1	0.4	0.0	27.8	0.2	0.0	0.1	0.9	0.2	28.5	28.5
Zm00001d046718	4	mu1016844|mu1016844|mu1029219|mu1094078	UFMu-01231|UFMu-11690|UFMu-02481|UFMu-12044	bZIP	128	109	Zm00004b032994	One-to-One	moderate	missense_variant	FALSE	2	1	acti	wang2018	3.5	38.0	69.7	39.9	33.6	18.9	18.6	61.9	111.0	22.1	31.1	24.1	22.5	78.3	62.5	23.7	60.6	29.0	78.3
Zm00001d046740	5	mu1030447|mu1030447|mu1042176|mu1054613|mu1054614	UFMu-02703|UFMu-06650|UFMu-05108|UFMu-06591|UFMu-06631	C3H	55	49	Zm00004b033021	One-to-One	no_change	NA	FALSE	0	NA	NA	wang2018	73.8	28.1	40.0	20.9	29.2	43.9	12.0	12.2	18.1	15.1	21.6	22.7	50.6	13.1	23.6	24.8	25.2	34.7	50.6
Zm00001d046755	1	mu1095528	UFMu-11153	ARR-B	9	8	Zm00004b033033	One-to-One	moderate	missense_variant	FALSE	2	1	acti		5.0	9.8	0.8	0.8	0.5	1.2	7.6	9.5	0.0	0.1	0.0	0.1	9.3	13.0	0.1	3.8	1.4	1.0	9.3
Zm00001d046759	6	mu1016847|mu1016848|mu1040125|mu1049838|mu1049838|mu1072077	UFMu-01781,UFMu-04510,UFMu-04890|UFMu-06525,UFMu-06890,UFMu-07758|UFMu-03264|UFMu-06484|UFMu-11211|UFMu-02101,UFMu-03416,UFMu-04510,UFMu-09141	bHLH	190	166	Zm00004b033038	One-to-One	moderate	disruptive_inframe_deletion	FALSE	0	NA	NA		4.0	1.0	0.1	0.4	1.1	8.6	13.5	0.6	0.0	0.2	1.2	6.3	6.6	0.6	0.0	0.4	1.2	7.2	7.2
Zm00001d046774	1	mu1093615	UFMu-13992	C2H2	132	115	Zm00004b033050	One-to-One	moderate	missense_variant	FALSE	0	NA	NA	li2013,wang2018	1.3	0.0	4.9	1.1	0.0	2.9	1.7	0.0	4.5	1.4	0.0	2.3	1.4	0.2	3.6	1.6	0.5	3.5	3.6
Zm00001d046925	1	mu1054627	UFMu-06719	CO-like	14	12	Zm00004b033157	One-to-One	no_change	NA	FALSE	12	1	acti		19.7	0.1	188.1	118.1	16.6	170.8	52.0	0.2	109.5	90.4	14.7	201.3	30.3	0.2	144.2	22.4	17.1	124.6	30.3
Zm00001d046974	2	mu1042167|mu1078824	UFMu-04895|UFMu-09028	MYB_related	109	99	Zm00004b033204	One-to-One	non-syntenic	conservative_inframe_deletion	FALSE	0	NA	NA		14.3	5.5	24.7	22.4	16.5	19.1	15.2	8.7	19.3	23.7	21.2	21.1	28.2	6.3	39.4	28.9	33.7	22.8	6.3
Zm00001d047017	3	mu1061236|mu1068743|mu1078829	UFMu-08145|UFMu-08605|UFMu-08917	bHLH	190	167	Zm00004b033231	Many-to-One	no_change	NA	FALSE	23	1	acti		2.2	2.8	20.7	11.6	3.3	3.6	14.2	1.6	66.7	39.3	3.1	7.2	4.1	2.2	38.7	9.3	4.4	4.0	9.3
Zm00001d047182	1	mu1021049	UFMu-01408	MYB	163	144	NA	NA	non-syntenic	NA	FALSE	0	NA	NA		3.4	5.8	1.8	5.0	1.1	1.9	0.4	1.8	0.2	3.5	0.9	2.3	1.2	1.6	0.7	7.1	0.8	1.9	7.1
Zm00001d047209	2	mu1000641|mu1049883	UFMu-00452,UFMu-05555|UFMu-06244	CAMTA	8	8	Zm00004b033414	One-to-One	high	splice_donor_variant	FALSE	48	0.9861111111111112	acti		26.5	30.5	231.2	44.4	95.3	32.1	45.4	10.7	294.6	88.8	136.0	63.6	29.6	16.6	218.7	60.3	107.0	25.8	60.3
Zm00001d047216	6	mu1016554|mu1031498|mu1040175|mu1050355|mu1082001|mu1095547	UFMu-02274|UFMu-02834|UFMu-04133|UFMu-06493|UFMu-09851|UFMu-12274	bHLH	190	168	Zm00004b033420	One-to-One	high	splice_acceptor_variant	FALSE	0	NA	NA		18.7	9.7	18.5	16.1	47.8	47.6	32.0	10.9	54.1	28.1	37.7	33.2	27.6	6.1	27.7	23.9	45.0	31.7	6.1
Zm00001d047309	1	mu1042143	UFMu-04895	WRKY	121	109	Zm00004b033497	One-to-One	modifier	intron_variant	FALSE	0	NA	NA		8.4	6.7	20.1	22.0	15.2	18.7	14.5	7.6	23.1	21.5	17.7	19.8	13.5	7.1	33.4	20.8	18.5	23.6	7.1
Zm00001d047421	1	mu1022119	UFMu-02420	GeBP	20	18	Zm00004b033573	One-to-One	moderate	conservative_inframe_insertion	FALSE	3	1	acti		3.9	4.0	6.5	2.1	3.5	2.7	4.2	4.2	4.0	2.3	3.3	2.7	4.9	4.7	3.5	3.3	3.3	2.5	4.9
Zm00001d047519	3	mu1007307|mu1040196|mu1058122	UFMu-00215|UFMu-03659|UFMu-07374	bZIP	128	112	Zm00004b033682	One-to-One	modifier	intron_variant	FALSE	29	0.9540229885057471	acti	wang2018	13.4	4.6	0.0	5.9	7.0	13.7	15.8	1.9	0.0	3.3	6.3	13.3	17.3	3.7	0.0	2.8	9.2	18.0	9.2
Zm00001d047554	4	mu1018083|mu1049924|mu1058131|mu1082022	UFMu-00739|UFMu-06493|UFMu-07532|UFMu-09469	NAC	126	106	Zm00004b033710	One-to-One	moderate	disruptive_inframe_insertion	FALSE	1	1	acti		2.5	5.9	22.2	2.4	21.8	10.6	3.3	10.8	41.2	3.1	24.6	12.4	5.3	7.7	25.6	2.8	39.9	10.4	7.7
Zm00001d047563	2	mu1007168|mu1042129	UFMu-00469|UFMu-05170	EIL	9	8	Zm00004b033717	One-to-One	moderate	missense_variant	FALSE	0	NA	NA	wang2018	3.3	7.7	169.2	61.7	62.1	29.0	72.6	9.2	158.2	68.7	80.8	42.3	20.1	6.3	287.1	73.4	107.1	36.1	73.4
Zm00001d047574	5	mu1022433|mu1030365|mu1042127|mu1049927|mu1093746	UFMu-01886|UFMu-02682|UFMu-05008|UFMu-06503|UFMu-11958	WRKY	121	110	Zm00004b033725,Zm00004b033726	Many-to-One	modifier	intron_variant	FALSE	0	NA	NA		11.0	3.2	17.7	82.2	12.4	39.8	8.2	3.6	7.3	47.1	2.0	24.6	7.5	2.5	22.1	50.9	8.4	59.1	8.4
Zm00001d047579	1	mu1078893	UFMu-09270	MYB	163	145	Zm00004b033730	One-to-One	moderate	missense_variant	FALSE	1	1	acti		0.5	0.0	18.6	0.4	4.1	0.2	0.5	0.0	13.1	0.2	2.3	0.6	0.6	0.2	11.2	0.2	4.5	0.4	4.5
Zm00001d047813	1	mu1084292	UFMu-09994	GRAS	81	64	Zm00004b033953	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		25.8	16.8	33.7	22.6	36.5	23.6	46.1	11.2	55.5	18.8	36.7	20.5	31.5	8.3	58.6	28.9	39.5	16.4	8.3
Zm00001d047921	1	mu1054741	UFMu-06718	LBD	45	40	Zm00004b034043	One-to-One	moderate	disruptive_inframe_deletion	FALSE	1	1	acti		3.4	2.9	0.0	0.2	2.5	1.5	0.7	1.1	0.0	2.2	2.3	1.0	1.1	1.5	0.1	3.1	2.8	1.6	3.1
Zm00001d048041	2	mu1061315|mu1095587	UFMu-07978|UFMu-12280	HSF	29	28	Zm00004b034139	One-to-One	moderate	missense_variant	FALSE	2	0	mix		9.8	7.8	16.2	20.2	10.2	11.2	5.7	2.9	17.0	12.3	6.5	5.9	8.6	9.5	22.2	10.9	8.7	6.2	9.5
Zm00001d048046	1	mu1016645	UFMu-00809,UFMu-01725	ARR-B	9	9	Zm00004b034141	One-to-One	moderate	missense_variant	FALSE	1	-1	repr		14.0	36.7	49.1	25.6	60.0	29.3	17.8	34.6	35.9	23.2	60.9	27.8	24.2	68.7	68.7	41.4	65.6	33.7	68.7
Zm00001d048229	1	mu1019217	UFMu-01002	bHLH	190	171	Zm00004b034311	One-to-One	no_change	NA	FALSE	2	1	acti		3.9	4.8	0.0	0.0	4.1	3.3	3.2	19.3	0.0	0.1	1.2	2.7	3.3	7.1	0.0	0.7	6.3	2.6	7.1
Zm00001d048391	3	mu1029628|mu1040292|mu1068867	UFMu-02862|UFMu-03664|UFMu-08805	GATA	36	33	Zm00004b034454	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		1.6	1.8	0.7	0.9	1.0	1.1	1.9	3.0	0.4	1.2	1.0	1.0	1.2	3.4	0.2	0.8	0.8	1.4	3.4
Zm00001d048400	3	mu1008793|mu1016690|mu1078971	UFMu-00576|UFMu-01797|UFMu-09279	C2H2	132	121	Zm00004b034461	One-to-One	modifier	3_prime_UTR_variant	FALSE	0	NA	NA		8.0	12.3	5.3	5.1	4.2	6.1	12.0	11.0	10.4	3.2	3.7	5.1	12.8	9.9	11.8	5.6	4.2	6.1	9.9
Zm00001d048404	3	mu1016691|mu1080188|mu1095604	UFMu-02420,UFMu-03655,UFMu-05325|UFMu-09146|UFMu-11389	C2H2	132	122	Zm00004b034466	One-to-One	high	splice_acceptor_variant	FALSE	0	NA	NA	wang2018	34.8	23.7	40.6	47.7	36.9	36.2	48.2	16.9	31.6	39.4	37.7	39.7	30.7	10.5	27.4	35.4	33.2	30.0	35.4
Zm00001d048412	1	mu1017169	UFMu-01167,UFMu-04895	E2F/DP	19	17	Zm00004b034473	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		15.0	12.3	12.2	5.4	10.9	11.6	9.9	8.6	6.9	3.0	9.9	9.3	11.2	6.7	8.4	5.9	9.8	9.7	9.8
Zm00001d048471	1	mu1058234	UFMu-07505	TALE	28	26	Zm00004b034527	One-to-One	moderate	missense_variant	FALSE	2	1	acti		0.1	0.3	52.5	26.2	35.0	14.3	0.0	0.2	18.7	20.3	23.5	10.3	0.0	0.1	63.6	32.1	29.2	11.9	63.6
Zm00001d048493	2	mu1050017|mu1058237	UFMu-05970|UFMu-07143	NAC	126	110	Zm00004b034544	One-to-One	modifier	intron_variant	FALSE	8	1	acti		2.4	4.6	16.6	17.4	10.0	8.1	1.9	6.2	9.3	13.5	11.3	11.5	1.6	1.6	1.2	13.0	8.7	8.2	8.7
Zm00001d048601	1	mu1077517	UFMu-09277	GRAS	81	68	Zm00004b020095	One-to-Many	high	frameshift_variant	FALSE	0	NA	NA		0.0	0.0	0.1	0.0	35.0	0.2	0.2	0.2	0.9	0.0	28.9	0.5	0.5	0.7	1.9	0.8	11.0	0.5	11.0
Zm00001d048602	3	mu1059941|mu1091479|mu1091480	UFMu-08026|UFMu-11263|UFMu-11276	GRAS	81	69	Zm00004b020096	One-to-One	moderate	disruptive_inframe_insertion	FALSE	1	1	acti		0.0	0.0	2.6	0.4	6.7	0.9	0.0	0.0	6.1	0.1	6.0	0.9	0.2	0.0	1.0	0.3	3.2	0.7	3.2
Zm00001d048603	6	mu1017218|mu1029647|mu1056703|mu1059942|mu1075124|mu1094910	UFMu-01198,UFMu-01334,UFMu-01537,UFMu-01856,UFMu-04548,UFMu-05170|UFMu-02727|UFMu-07233|UFMu-08229|UFMu-05806|UFMu-12046	GRAS	81	70	Zm00004b020095,Zm00004b020097	Many-to-Many,Many-to-One	high	frameshift_variant	FALSE	0	NA	NA		6.7	2.6	27.4	5.7	15.1	4.8	8.3	4.2	28.7	5.7	17.2	5.8	6.4	3.9	30.2	8.2	16.1	4.9	8.2
Zm00001d048604	3	mu1021588|mu1021588|mu1030663	UFMu-01537|UFMu-10820|UFMu-02695,UFMu-03463,UFMu-07260	GRAS	81	71	Zm00004b020099	One-to-One	moderate	missense_variant	FALSE	2	1	acti		3.0	2.7	29.5	9.5	13.0	3.7	7.6	3.6	23.9	7.3	12.2	6.6	6.0	3.2	29.4	7.3	12.5	3.4	7.3
Zm00001d048734	3	mu1014924|mu1053163|mu1071152	UFMu-02259,UFMu-02687,UFMu-05751,UFMu-06504|UFMu-06540|UFMu-02693	HB-other	21	21	Zm00004b020201	One-to-Many	moderate	missense_variant	FALSE	0	NA	NA		61.2	43.6	125.1	29.4	35.6	34.6	55.0	46.3	73.7	29.9	38.0	33.1	44.2	37.2	64.4	41.7	33.0	29.6	64.4
Zm00001d048901	1	mu1041261	UFMu-04768	bHLH	190	175	Zm00004b020338	One-to-One	moderate	conservative_inframe_deletion	FALSE	10	0.4	mix		14.9	5.9	169.2	10.1	22.9	17.5	13.3	1.8	70.3	8.5	64.7	22.9	11.0	4.1	76.0	12.4	32.1	15.8	76.0
Zm00001d049000	2	mu1005539|mu1022277	UFMu-01260,UFMu-03323,UFMu-04178,UFMu-06822|UFMu-02053	ZF-HD	21	17	Zm00004b020414	One-to-One	moderate	conservative_inframe_insertion	FALSE	0	NA	NA		14.8	0.0	0.0	2.6	0.1	5.2	26.1	0.1	0.0	3.0	0.0	4.1	36.1	0.1	0.0	9.2	0.0	6.4	9.2
Zm00001d049094	1	mu1067128	UFMu-08400	B3	45	42	Zm00004b020478	One-to-One	moderate	missense_variant	FALSE	1	-0.3333333333333333	mix		80.5	7.2	14.1	16.5	22.4	18.9	104.9	3.1	7.4	10.4	14.4	16.2	76.9	3.8	8.1	16.9	14.1	17.4	8.1
Zm00001d049135	3	mu1079571|mu1081159|mu1082423	UFMu-09400|UFMu-09430|UFMu-09430	bZIP	128	116	Zm00004b020505	One-to-One	modifier	5_prime_UTR_variant	FALSE	0	NA	NA		29.8	13.4	59.4	46.0	33.5	34.6	19.2	23.2	23.4	37.5	45.0	38.3	19.9	16.0	47.9	44.6	39.2	31.2	47.9
Zm00001d049165	1	mu1083495	UFMu-10402	SBP	30	23	Zm00004b020541	One-to-One	moderate	conservative_inframe_insertion	FALSE	0	NA	NA		7.2	3.0	9.8	11.5	8.0	14.0	5.8	1.4	9.7	4.9	9.0	6.7	4.8	2.0	6.6	9.1	7.7	7.1	9.1
Zm00001d049369	2	mu1067365|mu1081254	UFMu-08568|UFMu-09474	B3	45	43	Zm00004b020715	One-to-One	high	start_lost	FALSE	7	-0.2857142857142857	mix		23.8	14.1	60.8	16.1	46.5	38.1	19.9	8.7	28.8	14.0	29.0	23.2	15.3	2.5	28.6	17.6	16.4	15.6	28.6
Zm00001d049511	1	mu1043096	UFMu-04925	G2-like	61	58	Zm00004b020817	One-to-One	high	stop_lost	FALSE	0	NA	NA		0.4	0.5	1.1	1.6	2.0	0.7	2.6	0.1	1.1	1.6	5.6	1.6	0.0	0.1	0.4	1.4	0.2	0.9	1.4
Zm00001d049540	1	mu1077450	UFMu-09290	NAC	126	111	Zm00004b020836	One-to-One	moderate	missense_variant	FALSE	7	1	acti		131.5	178.7	152.8	66.6	85.5	54.7	290.8	194.5	283.3	63.5	89.8	59.0	288.5	239.4	185.5	100.2	97.4	42.5	97.4
Zm00001d049581	1	mu1081260	UFMu-09511	MYB_related	109	106	Zm00004b020870	One-to-One	non-syntenic	missense_variant	FALSE	0	NA	NA		20.6	2.0	10.9	6.3	16.7	9.7	22.2	2.8	10.9	5.6	15.7	8.9	22.4	4.0	10.6	7.5	20.9	11.3	7.5
Zm00001d049800	2	mu1007963|mu1019417	UFMu-00382|UFMu-01166	BBR-BPC	4	4	Zm00004b021074	One-to-One	no_change	NA	FALSE	0	NA	NA		33.6	11.0	16.8	8.0	14.7	13.6	31.5	12.0	8.3	10.7	13.1	15.1	30.7	12.1	12.5	15.1	15.3	15.3	30.7
Zm00001d049913	1	mu1069492	UFMu-08556	NAC	126	115	Zm00004b021172	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		27.9	73.0	63.8	102.6	69.3	38.6	46.1	81.8	73.3	107.7	83.3	50.4	32.1	61.5	39.3	79.7	72.4	51.1	79.7
Zm00001d050023	1	mu1043065	UFMu-04869	WRKY	121	112	Zm00004b021256	One-to-One	modifier	intron_variant	FALSE	0	NA	NA		31.0	26.2	43.3	22.0	25.1	23.9	31.0	25.2	34.2	20.4	32.8	28.5	27.7	25.7	38.3	28.3	29.3	24.3	38.3
Zm00001d050242	3	mu1038750|mu1038750|mu1079651	UFMu-02508|UFMu-04604|UFMu-09289	NF-YB	19	18	NA	NA	modifier	intron_variant	FALSE	0	NA	NA	liu2017,wang2018	23.9	28.4	20.9	11.8	19.4	20.5	26.3	36.4	22.8	13.7	24.7	20.9	29.3	30.9	24.5	16.9	23.5	21.0	30.9
Zm00001d050310	6	mu1003924|mu1014982|mu1014983|mu1022442|mu1045274|mu1083590	UFMu-00142|UFMu-01399|UFMu-01382|UFMu-04306,UFMu-06595|UFMu-05747,UFMu-11066|UFMu-10375	HD-ZIP	60	57	Zm00004b021475	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		48.3	7.1	68.7	55.9	71.1	66.4	48.9	14.8	33.8	41.9	59.8	79.5	53.0	18.4	43.1	46.7	69.0	61.1	69.0
Zm00001d050404	1	mu1043047	UFMu-04909	G2-like	61	60	Zm00004b021538	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		23.6	0.2	6.8	8.4	17.0	33.2	10.3	0.1	4.6	7.1	10.0	16.8	16.3	0.1	2.8	11.1	13.2	20.9	20.9
Zm00001d050410	1	mu1086491	UFMu-10697	NAC	126	117	Zm00004b021545	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001d050551	1	mu1075485	UFMu-05618	C2H2	132	126	Zm00004b021696	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		98.6	46.3	80.2	42.5	64.4	42.9	78.3	39.1	54.7	31.8	60.2	40.0	80.1	52.2	59.3	47.1	67.3	47.0	80.1
Zm00001d050583	2	mu1038762|mu1091493	UFMu-03276|UFMu-12600	Trihelix	46	41	Zm00004b021672	One-to-One	modifier	intron_variant	FALSE	0	NA	NA		1.2	6.5	13.5	7.0	10.3	4.3	1.3	3.3	9.5	6.5	12.3	5.3	1.2	5.6	5.8	6.4	7.2	3.4	7.2
Zm00001d050664	1	mu1043259	UFMu-05274	E2F/DP	19	18	Zm00004b021747	One-to-One	no_change	NA	FALSE	2	1	acti		7.3	7.7	12.0	3.6	7.7	3.9	6.2	6.2	2.7	5.2	6.1	3.9	6.3	4.7	2.5	5.7	5.5	3.2	6.3
Zm00001d050669	2	mu1030981|mu1091002	UFMu-02829|UFMu-11374	bZIP	128	118	Zm00004b021752	One-to-One	modifier	3_prime_UTR_variant	FALSE	0	NA	NA	liu2017,wang2018	14.7	34.1	14.3	15.2	9.7	10.8	14.1	31.8	10.7	14.2	9.1	11.0	11.7	32.0	10.7	18.8	9.6	9.0	9.6
Zm00001d050781	2	mu1035115|mu1059689	UFMu-03474|UFMu-08231	ARF	36	34	Zm00004b021822	One-to-One	modifier	intron_variant	FALSE	7	0.047619047619047616	mix	li2013,wang2018	29.8	33.6	47.1	35.1	25.2	31.3	95.3	105.9	46.7	67.0	57.5	54.5	65.7	109.9	52.5	73.8	54.4	53.0	73.8
Zm00001d050960	2	mu1059696|mu1059696	UFMu-08230|UFMu-09481,UFMu-11152	NAC	126	120	Zm00004b021948	One-to-One	low	splice_region_variant	FALSE	3	1	acti		5.8	1.4	0.3	0.0	1.4	2.2	4.4	1.7	0.5	0.1	1.5	2.7	5.0	3.6	0.1	0.3	1.9	2.5	5.0
Zm00001d051018	1	mu1083446	UFMu-10036	DBB	14	14	Zm00004b021994	One-to-One	moderate	missense_variant	FALSE	1	1	acti	wang2018	0.8	0.1	26.3	20.3	4.8	35.0	1.6	0.0	31.1	25.3	9.8	42.9	2.5	0.4	69.2	33.8	20.1	44.4	69.2
Zm00001d051172	5	mu1067124|mu1070281|mu1083449|mu1083451|mu1091048	UFMu-08489|UFMu-02510|UFMu-10188|UFMu-10018|UFMu-11366	ARF	36	35	Zm00004b022107	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		12.7	0.3	4.9	16.2	18.1	28.1	8.5	0.2	8.1	19.9	15.5	13.2	5.3	0.7	3.4	13.5	9.7	12.0	9.7
Zm00001d051316	2	mu1038477|mu1056413	UFMu-02888|UFMu-07176	Trihelix	46	43	Zm00004b022205	One-to-One	moderate	conservative_inframe_deletion	FALSE	1	1	acti		19.0	39.2	0.7	1.5	5.2	14.0	23.3	57.1	0.6	1.3	2.9	11.7	39.2	49.7	0.7	2.5	5.6	15.5	5.6
Zm00001d051387	3	mu1026531|mu1084804|mu1094781	UFMu-08323|UFMu-10411|UFMu-13871	GRAS	81	76	Zm00004b022266	One-to-One	no_change	NA	FALSE	0	NA	NA		13.7	4.5	9.1	10.9	14.2	12.8	15.8	7.1	5.9	14.3	21.5	20.7	13.5	6.7	4.5	15.1	15.2	13.9	6.7
Zm00001d051456	1	mu1043235	UFMu-04987,UFMu-07903	GRF	15	14	Zm00004b022323	One-to-One	no_change	NA	FALSE	3	1	acti		15.5	0.0	0.0	0.0	1.3	4.2	8.7	0.1	0.0	0.0	0.7	3.0	23.8	0.1	0.0	0.0	1.0	4.7	4.7
Zm00001d051458	1	mu1047994	UFMu-06254	MYB_related	109	108	Zm00004b022325,Zm00004b022326	Many-to-One	high	stop_gained	FALSE	0	NA	NA		32.7	15.8	106.6	65.2	37.0	78.9	32.6	19.8	59.3	80.8	61.1	75.1	46.0	31.8	71.9	83.6	44.6	97.9	97.9
Zm00001d051573	2	mu1007280|mu1048005	UFMu-00461|UFMu-06385	ZF-HD	21	20	Zm00004b022441	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		13.7	0.0	0.0	0.6	0.4	2.1	14.9	0.1	0.0	0.2	0.0	1.9	14.6	0.1	0.0	0.6	0.1	2.3	2.3
Zm00001d051684	5	mu1043224|mu1043225|mu1052965|mu1067155|mu1082425	UFMu-04901|UFMu-05062|UFMu-06545|UFMu-08771|UFMu-09482	CO-like	14	14	Zm00004b022511	One-to-One	moderate	missense_variant	FALSE	2	0	mix		5.0	15.9	12.2	16.1	5.4	5.1	7.1	12.2	11.2	19.4	7.1	5.2	10.6	3.2	6.3	32.0	10.6	15.9	6.3
Zm00001d051749	2	mu1048017|mu1091100	UFMu-06498|UFMu-11332	HD-ZIP	60	59	Zm00004b022589	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		12.3	0.5	123.9	34.2	50.1	66.1	8.0	0.5	55.1	29.0	62.2	46.7	1.2	3.7	52.0	12.9	32.5	10.5	52.0
Zm00001d051838	2	mu1071106|mu1079576	UFMu-02900|UFMu-09326	C3H	55	52	Zm00004b022668	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		59.4	22.5	71.3	33.8	59.2	45.5	96.2	27.9	76.2	30.1	60.7	41.7	69.0	22.0	79.9	49.0	61.3	38.7	79.9
Zm00001d051879	5	mu1017371|mu1022354|mu1059740|mu1067171|mu1091118	UFMu-01146|UFMu-01886,UFMu-06936|UFMu-07720|UFMu-08760|UFMu-12961	NAC	126	123	Zm00004b022707	One-to-One	low	synonymous_variant	FALSE	0	NA	NA		64.5	40.9	118.4	69.6	94.7	59.9	53.0	31.8	89.0	76.7	85.9	62.6	52.6	30.7	73.3	77.8	95.1	57.8	95.1
Zm00001d051956	1	mu1056462	UFMu-07371	NAC	126	124	Zm00004b022778	One-to-One	moderate	missense_variant	FALSE	2	1	acti		0.0	0.0	1.6	1.0	0.3	0.4	0.0	0.0	0.1	0.1	0.3	0.4	0.0	0.0	0.1	1.5	0.3	1.2	1.5
Zm00001d051981	1	mu1091133	UFMu-11264	GATA	36	34	Zm00004b022790	One-to-One	low	synonymous_variant	FALSE	12	1	acti		8.2	4.3	66.3	49.0	59.6	51.4	65.3	7.7	290.3	46.5	53.9	49.5	29.3	10.6	130.0	145.7	65.4	42.2	65.4
Zm00001d052038	2	mu1077284|mu1091139	UFMu-09010|UFMu-13005	bHLH	190	184	Zm00004b022834	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		1.1	1.4	0.2	3.4	6.1	5.1	2.7	0.9	0.6	2.9	6.1	6.4	1.2	0.3	0.4	3.4	7.5	5.9	7.5
Zm00001d052087	1	mu1032537	UFMu-02704	ERF	177	169	Zm00004b022880	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		88.2	100.9	106.6	27.8	85.5	52.9	62.4	53.0	35.6	23.2	80.5	50.3	64.0	69.4	40.4	35.6	82.1	46.6	82.1
Zm00001d052112	1	mu1077293	UFMu-09113,UFMu-09560,UFMu-10528,UFMu-11399	GRF	15	15	Zm00004b022904	One-to-One	moderate	disruptive_inframe_deletion	FALSE	80	1	acti		16.6	0.4	0.4	1.4	9.7	13.4	7.4	0.1	0.1	0.0	5.9	8.8	6.1	0.2	0.0	0.2	10.1	12.6	6.1
Zm00001d052133	1	mu1048062	UFMu-06275	HD-ZIP	60	60	Zm00004b022919	One-to-One	moderate	missense_variant	FALSE	16	1	acti		15.3	0.1	0.1	1.1	2.4	25.4	7.6	0.1	0.0	1.1	1.9	24.8	5.8	0.0	0.1	6.7	1.2	34.8	6.7
Zm00001d052229	2	mu1077297|mu1083505	UFMu-09399|UFMu-10403	ERF	177	173	Zm00004b023012	One-to-One	no_change	NA	FALSE	6	1	acti		1.7	14.1	198.5	84.1	185.7	83.1	4.0	14.2	177.3	68.0	348.6	153.6	2.5	13.1	520.2	92.1	263.0	118.1	92.1
Zm00001d052288	1	mu1086360	UFMu-11121	E2F/DP	19	19	Zm00004b023063	One-to-One	modifier	intron_variant	FALSE	286	1	acti		40.9	0.1	0.1	0.0	11.5	13.4	11.4	0.2	0.0	0.0	6.1	9.2	21.0	0.2	0.1	0.0	9.6	8.1	9.6
Zm00001d052357	2	mu1045136|mu1091174	UFMu-05781|UFMu-13152	WRKY	121	118	Zm00004b023126	One-to-One	modifier	3_prime_UTR_variant	FALSE	2	0.6666666666666666	mix		3.5	1.4	16.1	7.3	31.8	6.5	2.1	0.3	6.1	5.7	18.6	6.6	2.9	0.4	7.7	10.3	16.7	5.9	7.7
Zm00001d052365	3	mu1008126|mu1014769|mu1018993	UFMu-00148|UFMu-01251|UFMu-00948	ERF	177	174	Zm00004b023135	One-to-One	moderate	missense_variant	FALSE	0	NA	NA		0.5	0.1	0.1	0.1	0.2	0.1	0.4	0.1	0.0	0.0	0.1	0.1	0.5	0.3	0.0	0.1	0.1	0.1	0.5
