sorghum3	maize1	maize2
Sobic.010G006350	Zm00001d045570	
Sobic.010G006400	Zm00001d045568	
Sobic.010G006700	Zm00001d045567	
Sobic.010G006800	Zm00001d045567	
Sobic.010G006900		Zm00001d035911
Sobic.010G007000		
Sobic.010G007100	Zm00001d045566	Zm00001d035913
Sobic.010G007200	Zm00001d045565	
Sobic.010G007300	Zm00001d045564	
Sobic.010G007400		Zm00001d035915
Sobic.010G007500		Zm00001d035916
Sobic.010G007600		
Sobic.010G007700	Zm00001d045563	
Sobic.010G007800		
Sobic.010G007900		
Sobic.010G008000	Zm00001d045560	Zm00001d035918
Sobic.010G008100	Zm00001d045559	Zm00001d035920
Sobic.010G008200		
Sobic.010G008300		Zm00001d035921
Sobic.010G008400	Zm00001d045558	
Sobic.010G008433		Zm00001d035922
Sobic.010G008466		
Sobic.010G008500		
Sobic.010G008600	Zm00001d045557	
Sobic.010G008700	Zm00001d045556	
Sobic.010G008800	Zm00001d045555	
Sobic.010G008900	Zm00001d045554	
Sobic.010G009100	Zm00001d045553	
Sobic.010G009200	Zm00001d045551	
Sobic.010G009300		Zm00001d035925
Sobic.010G009250		
Sobic.010G009400		Zm00001d035926
Sobic.010G009466	Zm00001d045550	
Sobic.010G009532		
Sobic.010G009600	Zm00001d045547	
Sobic.010G009700	Zm00001d045547	
Sobic.010G009800	Zm00001d045547	
Sobic.010G009900		
Sobic.010G010000		
Sobic.010G010100		
Sobic.010G010201		
Sobic.010G010300		
Sobic.010G010400	Zm00001d045546	
Sobic.010G010500	Zm00001d045546	
Sobic.010G010600	Zm00001d045546	
Sobic.010G010700		Zm00001d035933
Sobic.010G010900		Zm00001d035934
Sobic.010G011001		
Sobic.010G011100		
Sobic.010G011000	Zm00001d045544	Zm00001d035935
Sobic.010G011200	Zm00001d045544	Zm00001d035937
Sobic.010G011300		
Sobic.010G011500		
Sobic.010G011700		
Sobic.010G011800		
Sobic.010G011900		Zm00001d035945
Sobic.010G012001		Zm00001d035948
Sobic.010G012100		Zm00001d035947
Sobic.010G012200		
Sobic.010G012300	Zm00001d045540	
Sobic.010G012400		
Sobic.010G012500		Zm00001d035948
Sobic.010G012600		Zm00001d035957
Sobic.010G012700		
Sobic.010G012800	Zm00001d045539	
Sobic.010G012900	Zm00001d045538	
Sobic.010G013000	Zm00001d045537	Zm00001d035962
Sobic.010G013100	Zm00001d045535	Zm00001d035963
Sobic.010G013200		Zm00001d035964
Sobic.010G013300	Zm00001d045534	
Sobic.010G013400		
Sobic.010G013500	Zm00001d045533	Zm00001d035965
Sobic.010G013600		
Sobic.010G013700		
Sobic.010G013800		Zm00001d035973
Sobic.010G013900	Zm00001d045528	
Sobic.010G014100		Zm00001d035974
Sobic.010G014200	Zm00001d045522	
Sobic.010G014300		
Sobic.010G014400		
Sobic.010G014500		Zm00001d035981
Sobic.010G014600		Zm00001d035981
Sobic.010G014700		
Sobic.010G014800	Zm00001d045522	Zm00001d035987
Sobic.010G014850		
Sobic.010G014900		
Sobic.010G015000		
Sobic.010G015100	Zm00001d045521	Zm00001d035988
Sobic.010G015200	Zm00001d045520	
Sobic.010G015300		
Sobic.010G015400		Zm00001d035989
Sobic.010G015500	Zm00001d045519	Zm00001d036010
Sobic.010G015700	Zm00001d045518	
Sobic.010G015800	Zm00001d045517	Zm00001d035989
Sobic.010G015900	Zm00001d045516	Zm00001d035990
Sobic.010G016000		
Sobic.010G016100	Zm00001d045515	Zm00001d035992
Sobic.010G016200	Zm00001d045514	
Sobic.010G016250		
Sobic.010G016300	Zm00001d045513	Zm00001d035999
Sobic.010G016400		Zm00001d036001
Sobic.010G016500		Zm00001d036003
Sobic.010G016600		Zm00001d036004
Sobic.010G016800		
Sobic.010G016850		
Sobic.010G016900		Zm00001d036008
Sobic.010G017000	Zm00001d045509	
Sobic.010G017100	Zm00001d045519	Zm00001d036010
Sobic.010G017200		
Sobic.010G017300		
Sobic.010G017400	Zm00001d045507	
Sobic.010G017501		
Sobic.010G017600		
Sobic.010G017700		
Sobic.010G017800	Zm00001d045505	Zm00001d036013
Sobic.010G017900	Zm00001d045501	
Sobic.010G018000	Zm00001d045500	
Sobic.010G018100	Zm00001d045499	Zm00001d036014
Sobic.010G018200		
Sobic.010G018300	Zm00001d045498	Zm00001d036016
Sobic.010G018400	Zm00001d045497	Zm00001d036018
Sobic.010G018500	Zm00001d045496	
Sobic.010G018600	Zm00001d045495	
Sobic.010G018700	Zm00001d045494	
Sobic.010G018800	Zm00001d045493	
Sobic.010G018900	Zm00001d045492	
Sobic.010G019000	Zm00001d045491	Zm00001d036020
Sobic.010G019100	Zm00001d045490	
Sobic.010G019200		
Sobic.010G019300	Zm00001d045488	
Sobic.010G019400	Zm00001d045487	Zm00001d036022
Sobic.010G019500	Zm00001d045486	Zm00001d036023
Sobic.010G019600	Zm00001d045486	Zm00001d036023
Sobic.010G019700	Zm00001d045486	Zm00001d036023
Sobic.010G019800		Zm00001d036024
Sobic.010G019900		Zm00001d036024
Sobic.010G020000	Zm00001d045486	Zm00001d036023
Sobic.010G020100	Zm00001d045484	
Sobic.010G020200		
Sobic.010G020300	Zm00001d045483	Zm00001d036025
Sobic.010G020400	Zm00001d045482	Zm00001d036031
Sobic.010G020600	Zm00001d045481	
Sobic.010G020700	Zm00001d045480	
Sobic.010G020800	Zm00001d045479	
Sobic.010G020900		
Sobic.010G021000		
Sobic.010G021100	Zm00001d045476	Zm00001d036035
Sobic.010G021200	Zm00001d045477	
Sobic.010G021300	Zm00001d045478	
Sobic.010G021401		
Sobic.010G021500	Zm00001d045472	
Sobic.010G021600		
Sobic.010G021700		Zm00001d036037
Sobic.010G021800	Zm00001d045470	
Sobic.010G021900		Zm00001d036044
Sobic.010G022000	Zm00001d045468	Zm00001d036045
Sobic.010G022100		Zm00001d036046
Sobic.010G022200		
Sobic.010G022300	Zm00001d045465	
Sobic.010G022350		Zm00001d036048
Sobic.010G022400	Zm00001d045463	Zm00001d036050
Sobic.010G022500		Zm00001d036051
Sobic.010G022600	Zm00001d045462	
Sobic.010G022700		
Sobic.010G022800		
Sobic.010G022850		
Sobic.010G022900		
Sobic.010G023000	Zm00001d045461	
Sobic.010G023066		
Sobic.010G023132		
Sobic.010G023200	Zm00001d045460	
Sobic.010G023300	Zm00001d045459	
Sobic.010G023400	Zm00001d045458	
Sobic.010G023500	Zm00001d045456	Zm00001d036066
Sobic.010G023600	Zm00001d045454	Zm00001d036069
Sobic.010G023650		
Sobic.010G023700	Zm00001d045451	
Sobic.010G023800	Zm00001d045450	
Sobic.010G023900	Zm00001d045448	
Sobic.010G024000	Zm00001d045451	
Sobic.010G024100	Zm00001d045447	
Sobic.010G024200		
Sobic.010G024300		
Sobic.010G024400		
Sobic.010G024500	Zm00001d045445	
Sobic.010G024600	Zm00001d045436	
Sobic.010G024700		
Sobic.010G024800		
Sobic.010G024900		
Sobic.010G025000		
Sobic.010G025100		
Sobic.010G025200		
Sobic.010G025300	Zm00001d045435	
Sobic.010G025600		
Sobic.010G025850	Zm00001d045435	
Sobic.010G026100		
Sobic.010G026200	Zm00001d045434	
Sobic.010G026300		Zm00001d036073
Sobic.010G026400		
Sobic.010G026500	Zm00001d045432	
Sobic.010G026600		Zm00001d036077
Sobic.010G026700		
Sobic.010G026775		
Sobic.010G026850		
Sobic.010G026925	Zm00001d045431	Zm00001d036086
Sobic.010G027000	Zm00001d045431	Zm00001d036086
Sobic.010G027100		
Sobic.010G027200	Zm00001d045430	
Sobic.010G027300	Zm00001d045427	Zm00001d036088
Sobic.010G027400		
Sobic.010G027500	Zm00001d045425	Zm00001d036090
Sobic.010G027600		
Sobic.010G027700	Zm00001d045423	
Sobic.010G027800		
Sobic.010G027900		
Sobic.010G028000	Zm00001d045421	
Sobic.010G028100	Zm00001d045420	Zm00001d036091
Sobic.010G028200	Zm00001d045420	Zm00001d036091
Sobic.010G028300		Zm00001d036092
Sobic.010G028333		
Sobic.010G028366		
Sobic.010G028400	Zm00001d045418	
Sobic.010G028501		Zm00001d036097
Sobic.010G028600		Zm00001d036098
Sobic.010G028700		
Sobic.010G028800	Zm00001d045417	
Sobic.010G028900		
Sobic.010G028950		
Sobic.010G029000	Zm00001d045414	Zm00001d036103
Sobic.010G029100	Zm00001d045405	
Sobic.010G029200		
Sobic.010G029300	Zm00001d045404	Zm00001d036107
Sobic.010G029400	Zm00001d045403	Zm00001d036108
Sobic.010G029450		
Sobic.010G029500		
Sobic.010G029600		
Sobic.010G029700		
Sobic.010G029800		
Sobic.010G029900		Zm00001d036110
Sobic.010G030000		
Sobic.010G030100	Zm00001d045400	Zm00001d036118
Sobic.010G030200	Zm00001d045398	Zm00001d036118
Sobic.010G030300	Zm00001d045397	
Sobic.010G030401	Zm00001d045396	
Sobic.010G030500		
Sobic.010G030600	Zm00001d045395	
Sobic.010G030700	Zm00001d045394	
Sobic.010G030800	Zm00001d045393	
Sobic.010G030900		Zm00001d036122
Sobic.010G031000		
Sobic.010G031100	Zm00001d045391	Zm00001d036125
Sobic.010G031300		Zm00001d036123
Sobic.010G031400	Zm00001d045392	Zm00001d036125
Sobic.010G031500		
Sobic.010G031600	Zm00001d045392	Zm00001d036125
Sobic.010G031700		
Sobic.010G031800		
Sobic.010G031900	Zm00001d045391	Zm00001d036125
Sobic.010G032000	Zm00001d045391	Zm00001d036125
Sobic.010G032100	Zm00001d045391	Zm00001d036125
Sobic.010G032200		Zm00001d036127
Sobic.010G032300	Zm00001d045389	
Sobic.010G032400		
Sobic.010G032500	Zm00001d045388	
Sobic.010G032600		
Sobic.010G032700		Zm00001d036131
Sobic.010G032800		
Sobic.010G032900	Zm00001d045383	
Sobic.010G033000	Zm00001d045384	Zm00001d036135
Sobic.010G033100		
Sobic.010G033300	Zm00001d045387	Zm00001d036137
Sobic.010G033400	Zm00001d045382	
Sobic.010G033500		
Sobic.010G033600	Zm00001d045381	
Sobic.010G033700		
Sobic.010G033750		
Sobic.010G033800		
Sobic.010G033900		
Sobic.010G034000		
Sobic.010G034100		
Sobic.010G034200		Zm00001d036158
Sobic.010G034300		Zm00001d036158
Sobic.010G034400		
Sobic.010G034500		
Sobic.010G034600		
Sobic.010G034700		Zm00001d036159
Sobic.010G034800		Zm00001d036159
Sobic.010G034900		
Sobic.010G035000		
Sobic.010G035100	Zm00001d045378	
Sobic.010G035200		Zm00001d036148
Sobic.010G035300	Zm00001d045374	
Sobic.010G035400	Zm00001d045373	
Sobic.010G035500	Zm00001d045372	Zm00001d036145
Sobic.010G035600		
Sobic.010G035700	Zm00001d045361	Zm00001d036142
Sobic.010G035801		
Sobic.010G035900		
Sobic.010G036000	Zm00001d045370	Zm00001d036139
Sobic.010G036100	Zm00001d045370	Zm00001d036139
Sobic.010G036200	Zm00001d045361	Zm00001d036142
Sobic.010G036301		
Sobic.010G036400	Zm00001d045361	Zm00001d036142
Sobic.010G036500	Zm00001d045361	Zm00001d036142
Sobic.010G036601		
Sobic.010G036700	Zm00001d045369	
Sobic.010G036750		
Sobic.010G036800	Zm00001d045361	Zm00001d036142
Sobic.010G036901		
Sobic.010G037000		
Sobic.010G037101		
Sobic.010G037200		Zm00001d036164
Sobic.010G037300	Zm00001d045359	
Sobic.010G037400	Zm00001d045358	
Sobic.010G037500	Zm00001d045355	
Sobic.010G037600		Zm00001d036175
Sobic.010G037701		
Sobic.010G037800		
Sobic.010G037901		
Sobic.010G038000		
Sobic.010G038100		
Sobic.010G038200	Zm00001d045354	
Sobic.010G038300		
Sobic.010G038400		Zm00001d036169
Sobic.010G038600	Zm00001d045353	Zm00001d036176
Sobic.010G038500		Zm00001d036175
Sobic.010G038700		
Sobic.010G038800	Zm00001d045352	Zm00001d036177
Sobic.010G038900		Zm00001d036178
Sobic.010G039000	Zm00001d045351	
Sobic.010G039100	Zm00001d045340	
Sobic.010G039150		
Sobic.010G039200	Zm00001d045340	
Sobic.010G039300	Zm00001d045327	
Sobic.010G039401	Zm00001d045327	
Sobic.010G039500		
Sobic.010G039600	Zm00001d045328	
Sobic.010G039700	Zm00001d045334	Zm00001d036202
Sobic.010G039800		Zm00001d036201
Sobic.010G039900		
Sobic.010G040000	Zm00001d045335	Zm00001d036199
Sobic.010G040100	Zm00001d045336	Zm00001d036198
Sobic.010G040200	Zm00001d045338	Zm00001d036197
Sobic.010G040300		
Sobic.010G040400		
Sobic.010G040500		
Sobic.010G040600		
Sobic.010G040700	Zm00001d045338	Zm00001d036197
Sobic.010G040800		Zm00001d036196
Sobic.010G040900	Zm00001d045339	Zm00001d036195
Sobic.010G041000		Zm00001d036181
Sobic.010G041100		
Sobic.010G041201	Zm00001d045340	
Sobic.010G041301		
Sobic.010G041400	Zm00001d045326	Zm00001d036206
Sobic.010G041500	Zm00001d045324	
Sobic.010G041600		Zm00001d036213
Sobic.010G041700	Zm00001d045323	Zm00001d036214
Sobic.010G041800	Zm00001d045322	
Sobic.010G041900	Zm00001d045321	
Sobic.010G042000		
Sobic.010G042100	Zm00001d045320	
Sobic.010G042200	Zm00001d045319	
Sobic.010G042300	Zm00001d045318	
Sobic.010G042400		Zm00001d036224
Sobic.010G042500		
Sobic.010G042600	Zm00001d045316	Zm00001d036222
Sobic.010G042700		
Sobic.010G042800	Zm00001d045315	
Sobic.010G042900	Zm00001d045314	
Sobic.010G043000	Zm00001d045313	Zm00001d036216
Sobic.010G043100	Zm00001d045311	
Sobic.010G043200	Zm00001d045310	Zm00001d036215
Sobic.010G043250		
Sobic.010G043300		
Sobic.010G043350		
Sobic.010G043400	Zm00001d045309	Zm00001d036228
Sobic.010G043500	Zm00001d045308	
Sobic.010G043600	Zm00001d045305	
Sobic.010G043700	Zm00001d045304	
Sobic.010G043800		Zm00001d036230
Sobic.010G043900		
Sobic.010G044001		
Sobic.010G044100		
Sobic.010G044200		Zm00001d036233
Sobic.010G044300		
Sobic.010G044400		Zm00001d036234
Sobic.010G044500	Zm00001d045302	Zm00001d036237
Sobic.010G044600	Zm00001d045298	Zm00001d036238
Sobic.010G044700		
Sobic.010G044800	Zm00001d045297	Zm00001d036240
Sobic.010G044900	Zm00001d045298	Zm00001d036241
Sobic.010G045000	Zm00001d045299	
Sobic.010G045100		Zm00001d036242
Sobic.010G045200	Zm00001d045296	
Sobic.010G045300	Zm00001d045296	
Sobic.010G045400	Zm00001d045295	
Sobic.010G045500	Zm00001d045295	
Sobic.010G045600	Zm00001d045282	
Sobic.010G045700	Zm00001d045283	Zm00001d036244
Sobic.010G045833		
Sobic.010G045966	Zm00001d045294	Zm00001d036245
Sobic.010G046100		Zm00001d036266
Sobic.010G046200		
Sobic.010G046300	Zm00001d045277	
Sobic.010G046400	Zm00001d045276	
Sobic.010G046500		
Sobic.010G046601	Zm00001d045270	Zm00001d036246
Sobic.010G046700	Zm00001d045269	
Sobic.010G046801		
Sobic.010G046900		
Sobic.010G047000		Zm00001d036247
Sobic.010G047100	Zm00001d045268	Zm00001d036250
Sobic.010G047200	Zm00001d045268	Zm00001d036250
Sobic.010G047300	Zm00001d045264	
Sobic.010G047400	Zm00001d045263	
Sobic.010G047500	Zm00001d045262	Zm00001d036251
Sobic.010G047600		Zm00001d036255
Sobic.010G047700	Zm00001d045261	
Sobic.010G047800		Zm00001d036256
Sobic.010G047900		
Sobic.010G048000	Zm00001d045247	
Sobic.010G048200		
Sobic.010G048300		
Sobic.010G048350		
Sobic.010G048400	Zm00001d045260	
Sobic.010G048500	Zm00001d045254	
Sobic.010G048600	Zm00001d045254	
Sobic.010G048700	Zm00001d045247	
Sobic.010G048800	Zm00001d045235	
Sobic.010G048900		
Sobic.010G048933		
Sobic.010G048966		
Sobic.010G049000		
Sobic.010G049100	Zm00001d045251	
Sobic.010G049200		
Sobic.010G049300	Zm00001d045247	
Sobic.010G049400	Zm00001d045244	
Sobic.010G049500		
Sobic.010G049600	Zm00001d045247	Zm00001d036267
Sobic.010G049700	Zm00001d045247	Zm00001d036267
Sobic.010G049800		
Sobic.010G049900		
Sobic.010G050000		
Sobic.010G050100	Zm00001d045235	Zm00001d036267
Sobic.010G050200	Zm00001d045233	
Sobic.010G050300	Zm00001d045232	
Sobic.010G050400		Zm00001d036275
Sobic.010G050500	Zm00001d045231	Zm00001d036279
Sobic.010G050600		
Sobic.010G050700	Zm00001d045230	
Sobic.010G050750		
Sobic.010G050800		
Sobic.010G050900	Zm00001d045220	Zm00001d036283
Sobic.010G051000	Zm00001d045219	
Sobic.010G051100	Zm00001d045218	
Sobic.010G051200	Zm00001d045217	
Sobic.010G051300	Zm00001d045216	
Sobic.010G051400	Zm00001d045215	
Sobic.010G051500	Zm00001d045213	Zm00001d036285
Sobic.010G051600		
Sobic.010G051700		
Sobic.010G051800	Zm00001d045212	
Sobic.010G051900	Zm00001d045201	Zm00001d036267
Sobic.010G052000		
Sobic.010G052100	Zm00001d045207	
Sobic.010G052200	Zm00001d045206	Zm00001d036293
Sobic.010G052300	Zm00001d045205	
Sobic.010G052400		Zm00001d036296
Sobic.010G052450		
Sobic.010G052500		Zm00001d036297
Sobic.010G052600	Zm00001d045204	Zm00001d036298
Sobic.010G052700	Zm00001d045203	
Sobic.010G052800	Zm00001d045202	Zm00001d036300
Sobic.010G052833		
Sobic.010G052866		
Sobic.010G052900		
Sobic.010G053000		
Sobic.010G053100		Zm00001d036266
Sobic.010G053200		Zm00001d036266
Sobic.010G053300	Zm00001d045201	
Sobic.010G053400	Zm00001d045201	Zm00001d036270
Sobic.010G053500	Zm00001d045201	Zm00001d036267
Sobic.010G053600	Zm00001d045199	Zm00001d036301
Sobic.010G053700		
Sobic.010G053800	Zm00001d045195	Zm00001d036305
Sobic.010G053900		Zm00001d036306
Sobic.010G054000		
Sobic.010G054100		Zm00001d036318
Sobic.010G054150		
Sobic.010G054200	Zm00001d045194	Zm00001d036319
Sobic.010G054300	Zm00001d045193	
Sobic.010G054400		
Sobic.010G054500		
Sobic.010G054600	Zm00001d045192	Zm00001d036322
Sobic.010G054700		
Sobic.010G054800		
Sobic.010G054900	Zm00001d045191	
Sobic.010G055000	Zm00001d045190	
Sobic.010G055100	Zm00001d045190	
Sobic.010G055300	Zm00001d045188	
Sobic.010G055200		
Sobic.010G055400	Zm00001d045190	
Sobic.010G055500	Zm00001d045183	
Sobic.010G055600	Zm00001d045182	
Sobic.010G055700	Zm00001d045181	
Sobic.010G055800	Zm00001d045180	
Sobic.010G055900		
Sobic.010G056000		
Sobic.010G056100	Zm00001d045179	
Sobic.010G056200	Zm00001d045176	Zm00001d037473
Sobic.010G056300		Zm00001d037476
Sobic.010G056500		
Sobic.010G056600		
Sobic.010G056700		
Sobic.010G056800		
Sobic.010G056900		
Sobic.010G057000		Zm00001d037477
Sobic.010G057100	Zm00001d045174	Zm00001d037479
Sobic.010G057200		
Sobic.010G057250		
Sobic.010G057300		Zm00001d037480
Sobic.010G057400		Zm00001d037480
Sobic.010G057500	Zm00001d045171	
Sobic.010G057600		
Sobic.010G057633		
Sobic.010G057666		
Sobic.010G057700		
Sobic.010G057800		
Sobic.010G057900	Zm00001d045163	Zm00001d037481
Sobic.010G058000	Zm00001d045162	
Sobic.010G058200	Zm00001d045160	
Sobic.010G058300		
Sobic.010G058400		Zm00001d037482
Sobic.010G058500		Zm00001d037483
Sobic.010G058650		
Sobic.010G058600	Zm00001d045158	
Sobic.010G058700	Zm00001d045157	
Sobic.010G058800	Zm00001d045157	
Sobic.010G058900	Zm00001d045155	
Sobic.010G059000	Zm00001d045154	Zm00001d037484
Sobic.010G059100		
Sobic.010G059200	Zm00001d045153	
Sobic.010G059300		Zm00001d037485
Sobic.010G059400	Zm00001d045149	
Sobic.010G059500	Zm00001d045147	
Sobic.010G059600	Zm00001d045146	
Sobic.010G059700	Zm00001d045146	
Sobic.010G059800		Zm00001d037487
Sobic.010G059900	Zm00001d045145	
Sobic.010G060000	Zm00001d045144	
Sobic.010G060100	Zm00001d045141	
Sobic.010G060166	Zm00001d045141	
Sobic.010G060232		
Sobic.010G060300		
Sobic.010G060400		
Sobic.010G060500		Zm00001d037489
Sobic.010G060600	Zm00001d045139	Zm00001d037492
Sobic.010G060701	Zm00001d045138	Zm00001d037493
Sobic.010G060800		
Sobic.010G060900		
Sobic.010G061100		
Sobic.010G061300		
Sobic.010G061400		
Sobic.010G061500		
Sobic.010G061600		
Sobic.010G061700	Zm00001d045137	Zm00001d037494
Sobic.010G061800	Zm00001d045136	Zm00001d037495
Sobic.010G061900	Zm00001d045130	
Sobic.010G062000	Zm00001d045134	Zm00001d035829
Sobic.010G062100	Zm00001d045134	Zm00001d035829
Sobic.010G062200		
Sobic.010G062300	Zm00001d045130	
Sobic.010G062400	Zm00001d045129	
Sobic.010G062500	Zm00001d045128	
Sobic.010G062600		
Sobic.010G062700		
Sobic.010G062800		Zm00001d035820
Sobic.010G062900	Zm00001d045127	
Sobic.010G062950		
Sobic.010G063000		
Sobic.010G063033		
Sobic.010G063066		
Sobic.010G063100		
Sobic.010G063200	Zm00001d045125	
Sobic.010G063300	Zm00001d045124	Zm00001d035818
Sobic.010G063433		
Sobic.010G063566	Zm00001d045123	
Sobic.010G063700	Zm00001d045122	Zm00001d035826
Sobic.010G063801	Zm00001d045121	Zm00001d035838
Sobic.010G063900	Zm00001d045120	Zm00001d035835
Sobic.010G064000	Zm00001d045119	
Sobic.010G064050		
Sobic.010G064100	Zm00001d045118	
Sobic.010G064200		Zm00001d035841
Sobic.010G064300		
Sobic.010G064500	Zm00001d045113	
Sobic.010G064600		Zm00001d035844
Sobic.010G064700	Zm00001d045112	Zm00001d035845
Sobic.010G064800		Zm00001d035846
Sobic.010G065001		
Sobic.010G065200	Zm00001d045111	
Sobic.010G065300	Zm00001d045109	
Sobic.010G065400	Zm00001d045108	
Sobic.010G065500	Zm00001d045107	
Sobic.010G065600	Zm00001d045106	
Sobic.010G065700	Zm00001d045105	
Sobic.010G065800	Zm00001d045104	
Sobic.010G065900	Zm00001d045102	
Sobic.010G066000	Zm00001d045101	
Sobic.010G066100	Zm00001d045098	
Sobic.010G066200	Zm00001d045097	
Sobic.010G066300	Zm00001d045096	
Sobic.010G066400	Zm00001d045094	
Sobic.010G066500		Zm00001d037072
Sobic.010G066601	Zm00001d045092	Zm00001d037073
Sobic.010G066700	Zm00001d045092	Zm00001d037073
Sobic.010G066800	Zm00001d045091	Zm00001d037073
Sobic.010G066900	Zm00001d045090	
Sobic.010G067000	Zm00001d045089	
Sobic.010G067100		Zm00001d037079
Sobic.010G067200		Zm00001d037080
Sobic.010G067300	Zm00001d045088	
Sobic.010G067400	Zm00001d045086	
Sobic.010G067500	Zm00001d045085	
Sobic.010G067600		Zm00001d037084
Sobic.010G067700	Zm00001d045084	Zm00001d037085
Sobic.010G067800	Zm00001d045082	
Sobic.010G067900	Zm00001d045080	Zm00001d037086
Sobic.010G067950	Zm00001d045079	
Sobic.010G068001	Zm00001d045078	Zm00001d037087
Sobic.010G068051		
Sobic.010G068100	Zm00001d045077	
Sobic.010G068200		
Sobic.010G068300		
Sobic.010G068400	Zm00001d045076	
Sobic.010G068500	Zm00001d045075	
Sobic.010G068600		
Sobic.010G068700	Zm00001d045074	
Sobic.010G068800		
Sobic.010G068900		
Sobic.010G068950		
Sobic.010G069000		
Sobic.010G069100	Zm00001d045072	
Sobic.010G069200	Zm00001d045070	
Sobic.010G069300	Zm00001d045063	Zm00001d037091
Sobic.010G069400	Zm00001d045069	
Sobic.010G069500	Zm00001d045065	
Sobic.010G069600	Zm00001d045064	
Sobic.010G069700	Zm00001d045063	Zm00001d037089
Sobic.010G069800	Zm00001d045063	Zm00001d037089
Sobic.010G069900	Zm00001d045063	Zm00001d037089
Sobic.010G070000	Zm00001d045063	Zm00001d037091
Sobic.010G070100	Zm00001d045056	
Sobic.010G070200	Zm00001d045055	
Sobic.010G070300		
Sobic.010G070400		
Sobic.010G070500	Zm00001d045053	
Sobic.010G070600		
Sobic.010G070750	Zm00001d045052	
Sobic.010G070900		Zm00001d037094
Sobic.010G071000	Zm00001d045051	Zm00001d037095
Sobic.010G071100	Zm00001d045050	
Sobic.010G071200	Zm00001d045049	Zm00001d037096
Sobic.010G071300	Zm00001d045048	
Sobic.010G071400		Zm00001d037097
Sobic.010G071500		Zm00001d037097
Sobic.010G071600	Zm00001d045046	Zm00001d037098
Sobic.010G071650		
Sobic.010G071700	Zm00001d045044	
Sobic.010G071800	Zm00001d045043	
Sobic.010G071900	Zm00001d045043	
Sobic.010G072000	Zm00001d045043	
Sobic.010G072100	Zm00001d045043	
Sobic.010G072200	Zm00001d045043	
Sobic.010G072300	Zm00001d045042	
Sobic.010G072400	Zm00001d045041	Zm00001d037099
Sobic.010G072500		
Sobic.010G072600	Zm00001d045039	
Sobic.010G072700	Zm00001d045036	
Sobic.010G072800		Zm00001d037100
Sobic.010G072900		Zm00001d037103
Sobic.010G073000	Zm00001d045030	
Sobic.010G073100	Zm00001d045029	Zm00001d037104
Sobic.010G073200	Zm00001d045028	Zm00001d037105
Sobic.010G073300		Zm00001d037107
Sobic.010G073366		
Sobic.010G073432		
Sobic.010G073500	Zm00001d045027	Zm00001d037108
Sobic.010G073600	Zm00001d045026	
Sobic.010G073700	Zm00001d045025	
Sobic.010G073800		
Sobic.010G073900	Zm00001d045024	
Sobic.010G074000	Zm00001d045013	
Sobic.010G074200		
Sobic.010G074100	Zm00001d045014	
